	x
10325	ENSG00000223989_ENSG00000178585
10326	ENSG00000250619_ENSG00000112902
10327	ENSG00000109180_ENSG00000248256
10328	ENSG00000100151_ENSG00000233739
10329	ENSG00000267124_ENSG00000105556
10330	ENSG00000167107_ENSG00000262759
10331	ENSG00000236861_ENSG00000105829
10332	ENSG00000138594_ENSG00000259201
10333	ENSG00000120262_ENSG00000207422
10334	ENSG00000196549_ENSG00000240666
10335	ENSG00000230733_ENSG00000155034
10336	ENSG00000227253_ENSG00000120616
10337	ENSG00000103021_ENSG00000103023
10338	ENSG00000203343_ENSG00000103023
10339	ENSG00000140320_ENSG00000259211
10340	ENSG00000179750_ENSG00000249310
10341	ENSG00000254568_ENSG00000154133
10342	ENSG00000232682_ENSG00000151150
10343	ENSG00000095015_ENSG00000237705
10344	ENSG00000238717_ENSG00000237705
10345	ENSG00000237768_ENSG00000122884
10346	ENSG00000107937_ENSG00000148377
10347	ENSG00000088970_ENSG00000228604
10348	ENSG00000141448_ENSG00000266283
10349	ENSG00000254675_ENSG00000259112
10350	ENSG00000166199_ENSG00000244926
10351	ENSG00000170776_ENSG00000259544
10352	ENSG00000224276_ENSG00000227010
10353	ENSG00000232638_ENSG00000197308
10354	ENSG00000232638_ENSG00000243350
10355	ENSG00000258745_ENSG00000100504
10356	ENSG00000162341_ENSG00000249137
10357	ENSG00000145246_ENSG00000248254
10358	ENSG00000164002_ENSG00000227278
10359	ENSG00000147614_ENSG00000253675
10360	ENSG00000133275_ENSG00000180846
10361	ENSG00000196814_ENSG00000253079
10362	ENSG00000223537_ENSG00000155085
10363	ENSG00000254003_ENSG00000075142
10364	ENSG00000265987_ENSG00000177885
10365	ENSG00000265987_ENSG00000264853
10366	ENSG00000253921_ENSG00000213433
10367	ENSG00000251200_ENSG00000248319
10368	ENSG00000230940_ENSG00000160563
10369	ENSG00000196405_ENSG00000242888
10370	ENSG00000196405_ENSG00000258693
10371	ENSG00000196405_ENSG00000265154
10372	ENSG00000164002_ENSG00000238186
10373	ENSG00000177489_ENSG00000236817
10374	ENSG00000177476_ENSG00000236817
10375	ENSG00000198452_ENSG00000236817
10376	ENSG00000235749_ENSG00000236817
10377	ENSG00000235246_ENSG00000198792
10378	ENSG00000227528_ENSG00000265745
10379	ENSG00000225458_ENSG00000223651
10380	ENSG00000225458_ENSG00000228959
10381	ENSG00000214447_ENSG00000224911
10382	ENSG00000255621_ENSG00000256175
10383	ENSG00000182885_ENSG00000260467
10384	ENSG00000159625_ENSG00000260467
10385	ENSG00000228748_ENSG00000151208
10386	ENSG00000186260_ENSG00000262529
10387	ENSG00000255973_ENSG00000047617
10388	ENSG00000225572_ENSG00000128512
10389	ENSG00000243273_ENSG00000163646
10390	ENSG00000147649_ENSG00000254071
10391	ENSG00000243273_ENSG00000214237
10392	ENSG00000128573_ENSG00000236580
10393	ENSG00000128573_ENSG00000224595
10394	ENSG00000128573_ENSG00000202334
10395	ENSG00000243273_ENSG00000260234
10396	ENSG00000243273_ENSG00000244382
10397	ENSG00000263677_ENSG00000212367
10398	ENSG00000145996_ENSG00000225832
10399	ENSG00000145996_ENSG00000252046
10400	ENSG00000253216_ENSG00000253479
10401	ENSG00000170776_ENSG00000251891
10402	ENSG00000170776_ENSG00000259276
10403	ENSG00000170776_ENSG00000202081
10404	ENSG00000134444_ENSG00000267560
10405	ENSG00000224506_ENSG00000237742
10406	ENSG00000109654_ENSG00000252030
10407	ENSG00000109654_ENSG00000201786
10408	ENSG00000109654_ENSG00000213406
10409	ENSG00000228133_ENSG00000262869
10410	ENSG00000120440_ENSG00000203690
10411	ENSG00000259617_ENSG00000128908
10412	ENSG00000047644_ENSG00000225076
10413	ENSG00000255292_ENSG00000254638
10414	ENSG00000150783_ENSG00000254638
10415	ENSG00000261818_ENSG00000260004
10416	ENSG00000125637_ENSG00000234174
10417	ENSG00000222014_ENSG00000225449
10418	ENSG00000263510_ENSG00000111199
10419	ENSG00000079689_ENSG00000217408
10420	ENSG00000166848_ENSG00000214325
10421	ENSG00000253238_ENSG00000241746
10422	ENSG00000253238_ENSG00000206649
10423	ENSG00000203910_ENSG00000233125
10424	ENSG00000203910_ENSG00000265543
10425	ENSG00000085117_ENSG00000255092
10426	ENSG00000188424_ENSG00000235578
10427	ENSG00000188424_ENSG00000230410
10428	ENSG00000102974_ENSG00000237718
10429	ENSG00000257903_ENSG00000257310
10430	ENSG00000186086_ENSG00000238118
10431	ENSG00000255580_ENSG00000182985
10432	ENSG00000225511_ENSG00000236717
10433	ENSG00000261478_ENSG00000259218
10434	ENSG00000259713_ENSG00000259218
10435	ENSG00000223730_ENSG00000056487
10436	ENSG00000254592_ENSG00000005801
10437	ENSG00000237675_ENSG00000175018
10438	ENSG00000243967_ENSG00000238118
10439	ENSG00000144554_ENSG00000229217
10440	ENSG00000135362_ENSG00000254566
10441	ENSG00000135362_ENSG00000255060
10442	ENSG00000162390_ENSG00000230728
10443	ENSG00000265599_ENSG00000253824
10444	ENSG00000232013_ENSG00000240032
10445	ENSG00000267134_ENSG00000179676
10446	ENSG00000267134_ENSG00000266952
10447	ENSG00000249307_ENSG00000156269
10448	ENSG00000167004_ENSG00000205771
10449	ENSG00000167004_ENSG00000262560
10450	ENSG00000237926_ENSG00000230317
10451	ENSG00000111726_ENSG00000111728
10452	ENSG00000267555_ENSG00000021488
10453	ENSG00000049449_ENSG00000254584
10454	ENSG00000049449_ENSG00000254836
10455	ENSG00000225805_ENSG00000254469
10456	ENSG00000228915_ENSG00000254469
10457	ENSG00000254593_ENSG00000254469
10458	ENSG00000266859_ENSG00000254469
10459	ENSG00000137709_ENSG00000259541
10460	ENSG00000243637_ENSG00000201013
10461	ENSG00000255807_ENSG00000246394
10462	ENSG00000170921_ENSG00000263501
10463	ENSG00000196139_ENSG00000239142
10464	ENSG00000250166_ENSG00000257023
10465	ENSG00000254224_ENSG00000156467
10466	ENSG00000200547_ENSG00000233154
10467	ENSG00000257319_ENSG00000185610
10468	ENSG00000257319_ENSG00000257331
10469	ENSG00000204272_ENSG00000237748
10470	ENSG00000147614_ENSG00000147613
10471	ENSG00000222030_ENSG00000233891
10472	ENSG00000231815_ENSG00000233891
10473	ENSG00000200101_ENSG00000233891
10474	ENSG00000252726_ENSG00000233891
10475	ENSG00000253615_ENSG00000168079
10476	ENSG00000253397_ENSG00000168079
10477	ENSG00000252404_ENSG00000142583
10478	ENSG00000259530_ENSG00000259616
10479	ENSG00000136848_ENSG00000229854
10480	ENSG00000240563_ENSG00000237227
10481	ENSG00000236523_ENSG00000133063
10482	ENSG00000226087_ENSG00000234690
10483	ENSG00000253844_ENSG00000254136
10484	ENSG00000050555_ENSG00000252582
10485	ENSG00000204516_ENSG00000201680
10486	ENSG00000064652_ENSG00000263432
10487	ENSG00000236699_ENSG00000248778
10488	ENSG00000173809_ENSG00000267245
10489	ENSG00000048471_ENSG00000260488
10490	ENSG00000048471_ENSG00000261293
10491	ENSG00000048471_ENSG00000238685
10492	ENSG00000048471_ENSG00000261394
10493	ENSG00000048471_ENSG00000259876
10494	ENSG00000202190_ENSG00000151150
10495	ENSG00000122872_ENSG00000151150
10496	ENSG00000091428_ENSG00000228016
10497	ENSG00000091428_ENSG00000232292
10498	ENSG00000249077_ENSG00000159733
10499	ENSG00000185274_ENSG00000265878
10500	ENSG00000185274_ENSG00000266688
10501	ENSG00000185274_ENSG00000199940
10502	ENSG00000239888_ENSG00000266667
10503	ENSG00000261760_ENSG00000175701
10504	ENSG00000174891_ENSG00000241723
10505	ENSG00000174891_ENSG00000243150
10506	ENSG00000260782_ENSG00000140795
10507	ENSG00000196071_ENSG00000226191
10508	ENSG00000196071_ENSG00000197067
10509	ENSG00000264055_ENSG00000230323
10510	ENSG00000253390_ENSG00000253483
10511	ENSG00000080493_ENSG00000249170
10512	ENSG00000080493_ENSG00000248662
10513	ENSG00000170214_ENSG00000248626
10514	ENSG00000240983_ENSG00000101638
10515	ENSG00000227934_ENSG00000182118
10516	ENSG00000251940_ENSG00000070371
10517	ENSG00000233471_ENSG00000070371
10518	ENSG00000130511_ENSG00000105655
10519	ENSG00000263279_ENSG00000153060
10520	ENSG00000227681_ENSG00000226249
10521	ENSG00000255052_ENSG00000254923
10522	ENSG00000255052_ENSG00000226430
10523	ENSG00000255052_ENSG00000223443
10524	ENSG00000255052_ENSG00000254866
10525	ENSG00000228595_ENSG00000169071
10526	ENSG00000266855_ENSG00000169071
10527	ENSG00000152217_ENSG00000265957
10528	ENSG00000109265_ENSG00000252489
10529	ENSG00000109265_ENSG00000250324
10530	ENSG00000256120_ENSG00000255864
10531	ENSG00000198797_ENSG00000222749
10532	ENSG00000238871_ENSG00000183317
10533	ENSG00000239073_ENSG00000257252
10534	ENSG00000226055_ENSG00000122696
10535	ENSG00000213839_ENSG00000122696
10536	ENSG00000258951_ENSG00000259115
10537	ENSG00000240837_ENSG00000259115
10538	ENSG00000236680_ENSG00000155875
10539	ENSG00000240519_ENSG00000120907
10540	ENSG00000232284_ENSG00000162595
10541	ENSG00000106689_ENSG00000236668
10542	ENSG00000106689_ENSG00000234921
10543	ENSG00000124440_ENSG00000199796
10544	ENSG00000124334_ENSG00000185203
10545	ENSG00000243444_ENSG00000232939
10546	ENSG00000185437_ENSG00000228349
10547	ENSG00000088320_ENSG00000180383
10548	ENSG00000189350_ENSG00000200283
10549	ENSG00000254878_ENSG00000110693
10550	ENSG00000221556_ENSG00000110693
10551	ENSG00000241943_ENSG00000110693
10552	ENSG00000236483_ENSG00000242852
10553	ENSG00000232579_ENSG00000242852
10554	ENSG00000230321_ENSG00000242852
10555	ENSG00000234003_ENSG00000242852
10556	ENSG00000235686_ENSG00000242852
10557	ENSG00000170370_ENSG00000229847
10558	ENSG00000245970_ENSG00000156482
10559	ENSG00000245970_ENSG00000207067
10560	ENSG00000170315_ENSG00000265401
10561	ENSG00000168488_ENSG00000260570
10562	ENSG00000115594_ENSG00000226925
10563	ENSG00000198668_ENSG00000258424
10564	ENSG00000214548_ENSG00000258663
10565	ENSG00000252701_ENSG00000258663
10566	ENSG00000211574_ENSG00000258663
10567	ENSG00000167553_ENSG00000258232
10568	ENSG00000235298_ENSG00000165119
10569	ENSG00000160888_ENSG00000267598
10570	ENSG00000108465_ENSG00000264701
10571	ENSG00000263986_ENSG00000124422
10572	ENSG00000203394_ENSG00000127483
10573	ENSG00000176953_ENSG00000260853
10574	ENSG00000266868_ENSG00000260853
10575	ENSG00000160877_ENSG00000267512
10576	ENSG00000143641_ENSG00000224407
10577	ENSG00000089916_ENSG00000258756
10578	ENSG00000259027_ENSG00000258756
10579	ENSG00000173210_ENSG00000253406
10580	ENSG00000137274_ENSG00000228170
10581	ENSG00000236530_ENSG00000163297
10582	ENSG00000026508_ENSG00000255443
10583	ENSG00000251194_ENSG00000255443
10584	ENSG00000250910_ENSG00000164114
10585	ENSG00000258757_ENSG00000197930
10586	ENSG00000175155_ENSG00000266002
10587	ENSG00000261267_ENSG00000102921
10588	ENSG00000261267_ENSG00000243609
10589	ENSG00000251171_ENSG00000154447
10590	ENSG00000137814_ENSG00000261822
10591	ENSG00000069206_ENSG00000253643
10592	ENSG00000254129_ENSG00000197892
10593	ENSG00000267010_ENSG00000267705
10594	ENSG00000103226_ENSG00000263198
10595	ENSG00000072571_ENSG00000251018
10596	ENSG00000236666_ENSG00000198062
10597	ENSG00000198814_ENSG00000243055
10598	ENSG00000241886_ENSG00000243055
10599	ENSG00000089289_ENSG00000220925
10600	ENSG00000147854_ENSG00000233367
10601	ENSG00000226935_ENSG00000232855
10602	ENSG00000222036_ENSG00000258252
10603	ENSG00000100354_ENSG00000228599
10604	ENSG00000258114_ENSG00000229847
10605	ENSG00000224087_ENSG00000196604
10606	ENSG00000119685_ENSG00000259103
10607	ENSG00000251652_ENSG00000215367
10608	ENSG00000230810_ENSG00000107105
10609	ENSG00000231628_ENSG00000085377
10610	ENSG00000213150_ENSG00000155111
10611	ENSG00000217041_ENSG00000155111
10612	ENSG00000128276_ENSG00000205853
10613	ENSG00000253809_ENSG00000112280
10614	ENSG00000254994_ENSG00000229999
10615	ENSG00000229990_ENSG00000148660
10616	ENSG00000125870_ENSG00000228809
10617	ENSG00000250027_ENSG00000145414
10618	ENSG00000169756_ENSG00000228763
10619	ENSG00000100234_ENSG00000197047
10620	ENSG00000258276_ENSG00000187537
10621	ENSG00000144566_ENSG00000183977
10622	ENSG00000201545_ENSG00000183977
10623	ENSG00000136383_ENSG00000200991
10624	ENSG00000153914_ENSG00000253744
10625	ENSG00000264914_ENSG00000180891
10626	ENSG00000136738_ENSG00000229190
10627	ENSG00000049759_ENSG00000267743
10628	ENSG00000052841_ENSG00000255340
10629	ENSG00000227230_ENSG00000143702
10630	ENSG00000196456_ENSG00000239377
10631	ENSG00000167014_ENSG00000259304
10632	ENSG00000259292_ENSG00000134146
10633	ENSG00000259516_ENSG00000134146
10634	ENSG00000259710_ENSG00000134146
10635	ENSG00000259688_ENSG00000134146
10636	ENSG00000259411_ENSG00000134146
10637	ENSG00000259028_ENSG00000258859
10638	ENSG00000267703_ENSG00000127527
10639	ENSG00000263787_ENSG00000207306
10640	ENSG00000253147_ENSG00000254092
10641	ENSG00000254026_ENSG00000254092
10642	ENSG00000253199_ENSG00000254092
10643	ENSG00000242781_ENSG00000242828
10644	ENSG00000141179_ENSG00000262052
10645	ENSG00000113734_ENSG00000253172
10646	ENSG00000205785_ENSG00000249740
10647	ENSG00000205785_ENSG00000205783
10648	ENSG00000251294_ENSG00000040731
10649	ENSG00000251294_ENSG00000249562
10650	ENSG00000227189_ENSG00000215367
10651	ENSG00000258027_ENSG00000259069
10652	ENSG00000257884_ENSG00000259069
10653	ENSG00000196634_ENSG00000233452
10654	ENSG00000260594_ENSG00000166446
10655	ENSG00000137204_ENSG00000146215
10656	ENSG00000258028_ENSG00000257523
10657	ENSG00000258028_ENSG00000252065
10658	ENSG00000235586_ENSG00000143889
10659	ENSG00000135480_ENSG00000135477
10660	ENSG00000267576_ENSG00000105514
10661	ENSG00000147432_ENSG00000255101
10662	ENSG00000147432_ENSG00000255361
10663	ENSG00000186038_ENSG00000238020
10664	ENSG00000259636_ENSG00000259620
10665	ENSG00000227748_ENSG00000233452
10666	ENSG00000146809_ENSG00000230442
10667	ENSG00000207495_ENSG00000150361
10668	ENSG00000230223_ENSG00000150361
10669	ENSG00000262745_ENSG00000244559
10670	ENSG00000262745_ENSG00000242067
10671	ENSG00000237413_ENSG00000227556
10672	ENSG00000230349_ENSG00000226792
10673	ENSG00000163808_ENSG00000238958
10674	ENSG00000182533_ENSG00000070950
10675	ENSG00000131467_ENSG00000126581
10676	ENSG00000212612_ENSG00000258252
10677	ENSG00000167654_ENSG00000266627
10678	ENSG00000220913_ENSG00000224371
10679	ENSG00000228351_ENSG00000227110
10680	ENSG00000173482_ENSG00000266767
10681	ENSG00000256577_ENSG00000111181
10682	ENSG00000008441_ENSG00000267417
10683	ENSG00000230234_ENSG00000112499
10684	ENSG00000248918_ENSG00000251573
10685	ENSG00000252944_ENSG00000085382
10686	ENSG00000227535_ENSG00000085382
10687	ENSG00000234132_ENSG00000081248
10688	ENSG00000224702_ENSG00000162761
10689	ENSG00000238022_ENSG00000162761
10690	ENSG00000223403_ENSG00000258547
10691	ENSG00000213293_ENSG00000197857
10692	ENSG00000234750_ENSG00000197857
10693	ENSG00000222805_ENSG00000171773
10694	ENSG00000263237_ENSG00000169340
10695	ENSG00000174407_ENSG00000174403
10696	ENSG00000235674_ENSG00000143669
10697	ENSG00000153002_ENSG00000244089
10698	ENSG00000258444_ENSG00000092054
10699	ENSG00000067798_ENSG00000257220
10700	ENSG00000140320_ENSG00000259364
10701	ENSG00000207361_ENSG00000254370
10702	ENSG00000154529_ENSG00000266425
10703	ENSG00000154529_ENSG00000237207
10704	ENSG00000240654_ENSG00000205850
10705	ENSG00000224087_ENSG00000252223
10706	ENSG00000261244_ENSG00000260776
10707	ENSG00000261244_ENSG00000242066
10708	ENSG00000229742_ENSG00000143748
10709	ENSG00000206887_ENSG00000143748
10710	ENSG00000252598_ENSG00000166342
10711	ENSG00000230835_ENSG00000110047
10712	ENSG00000227791_ENSG00000179833
10713	ENSG00000248764_ENSG00000137473
10714	ENSG00000202217_ENSG00000119121
10715	ENSG00000252159_ENSG00000119121
10716	ENSG00000252758_ENSG00000119121
10717	ENSG00000237343_ENSG00000233586
10718	ENSG00000069849_ENSG00000200389
10719	ENSG00000106799_ENSG00000252942
10720	ENSG00000231908_ENSG00000138413
10721	ENSG00000238567_ENSG00000198586
10722	ENSG00000144407_ENSG00000227430
10723	ENSG00000215819_ENSG00000152104
10724	ENSG00000258882_ENSG00000258956
10725	ENSG00000255093_ENSG00000110777
10726	ENSG00000236666_ENSG00000212216
10727	ENSG00000227016_ENSG00000225087
10728	ENSG00000252828_ENSG00000163377
10729	ENSG00000116675_ENSG00000234144
10730	ENSG00000172995_ENSG00000230830
10731	ENSG00000226802_ENSG00000225689
10732	ENSG00000250981_ENSG00000183654
10733	ENSG00000250448_ENSG00000183654
10734	ENSG00000253099_ENSG00000110777
10735	ENSG00000255208_ENSG00000110777
10736	ENSG00000225943_ENSG00000233862
10737	ENSG00000147117_ENSG00000232009
10738	ENSG00000214866_ENSG00000224661
10739	ENSG00000255671_ENSG00000111181
10740	ENSG00000143375_ENSG00000252840
10741	ENSG00000226058_ENSG00000175874
10742	ENSG00000254060_ENSG00000076641
10743	ENSG00000254177_ENSG00000076641
10744	ENSG00000165895_ENSG00000248027
10745	ENSG00000260086_ENSG00000239038
10746	ENSG00000260086_ENSG00000222170
10747	ENSG00000251303_ENSG00000035499
10748	ENSG00000256404_ENSG00000035499
10749	ENSG00000176984_ENSG00000137699
10750	ENSG00000258315_ENSG00000267047
10751	ENSG00000262831_ENSG00000185624
10752	ENSG00000104660_ENSG00000241511
10753	ENSG00000104660_ENSG00000253708
10754	ENSG00000228830_ENSG00000168264
10755	ENSG00000258197_ENSG00000125820
10756	ENSG00000254559_ENSG00000177951
10757	ENSG00000254559_ENSG00000232495
10758	ENSG00000258315_ENSG00000267532
10759	ENSG00000261604_ENSG00000112972
10760	ENSG00000095906_ENSG00000259936
10761	ENSG00000099869_ENSG00000167244
10762	ENSG00000213384_ENSG00000188559
10763	ENSG00000258687_ENSG00000100504
10764	ENSG00000104643_ENSG00000246477
10765	ENSG00000182670_ENSG00000228677
10766	ENSG00000267232_ENSG00000261526
10767	ENSG00000200976_ENSG00000100319
10768	ENSG00000250007_ENSG00000159251
10769	ENSG00000139973_ENSG00000258842
10770	ENSG00000265511_ENSG00000133027
10771	ENSG00000112357_ENSG00000201807
10772	ENSG00000112357_ENSG00000213109
10773	ENSG00000152093_ENSG00000225819
10774	ENSG00000243368_ENSG00000078070
10775	ENSG00000149656_ENSG00000232852
10776	ENSG00000204091_ENSG00000204092
10777	ENSG00000204091_ENSG00000226070
10778	ENSG00000256789_ENSG00000184743
10779	ENSG00000231310_ENSG00000177565
10780	ENSG00000178171_ENSG00000229797
10781	ENSG00000183495_ENSG00000264581
10782	ENSG00000183495_ENSG00000257000
10783	ENSG00000164616_ENSG00000145826
10784	ENSG00000235344_ENSG00000152782
10785	ENSG00000232936_ENSG00000152782
10786	ENSG00000235434_ENSG00000178828
10787	ENSG00000249412_ENSG00000113269
10788	ENSG00000100379_ENSG00000201078
10789	ENSG00000151692_ENSG00000223884
10790	ENSG00000255267_ENSG00000255041
10791	ENSG00000254651_ENSG00000255041
10792	ENSG00000160551_ENSG00000253064
10793	ENSG00000005981_ENSG00000203505
10794	ENSG00000109911_ENSG00000203418
10795	ENSG00000242445_ENSG00000051341
10796	ENSG00000260617_ENSG00000103335
10797	ENSG00000196358_ENSG00000221105
10798	ENSG00000238820_ENSG00000231133
10799	ENSG00000260163_ENSG00000260634
10800	ENSG00000206730_ENSG00000133027
10801	ENSG00000259216_ENSG00000103995
10802	ENSG00000259670_ENSG00000103995
10803	ENSG00000259700_ENSG00000103995
10804	ENSG00000255525_ENSG00000188682
10805	ENSG00000230525_ENSG00000232688
10806	ENSG00000110514_ENSG00000256746
10807	ENSG00000133216_ENSG00000216157
10808	ENSG00000133216_ENSG00000225952
10809	ENSG00000133216_ENSG00000264014
10810	ENSG00000244307_ENSG00000196378
10811	ENSG00000101463_ENSG00000228539
10812	ENSG00000176473_ENSG00000140105
10813	ENSG00000234721_ENSG00000177338
10814	ENSG00000141433_ENSG00000265179
10815	ENSG00000231585_ENSG00000164398
10816	ENSG00000235146_ENSG00000231709
10817	ENSG00000132623_ENSG00000227906
10818	ENSG00000184601_ENSG00000259037
10819	ENSG00000078747_ENSG00000201498
10820	ENSG00000078747_ENSG00000234933
10821	ENSG00000078747_ENSG00000236388
10822	ENSG00000078747_ENSG00000181741
10823	ENSG00000157782_ENSG00000256008
10824	ENSG00000244564_ENSG00000243993
10825	ENSG00000253574_ENSG00000167632
10826	ENSG00000250733_ENSG00000167632
10827	ENSG00000227911_ENSG00000133121
10828	ENSG00000232936_ENSG00000225836
10829	ENSG00000255390_ENSG00000166341
10830	ENSG00000102858_ENSG00000263955
10831	ENSG00000102858_ENSG00000261442
10832	ENSG00000208001_ENSG00000254656
10833	ENSG00000207569_ENSG00000254656
10834	ENSG00000207608_ENSG00000254656
10835	ENSG00000207793_ENSG00000254656
10836	ENSG00000207942_ENSG00000254656
10837	ENSG00000152818_ENSG00000225311
10838	ENSG00000260625_ENSG00000140688
10839	ENSG00000249699_ENSG00000205830
10840	ENSG00000249699_ENSG00000222206
10841	ENSG00000249699_ENSG00000251325
10842	ENSG00000257121_ENSG00000180263
10843	ENSG00000237774_ENSG00000180263
10844	ENSG00000123360_ENSG00000135447
10845	ENSG00000237407_ENSG00000206142
10846	ENSG00000235711_ENSG00000259234
10847	ENSG00000233932_ENSG00000259235
10848	ENSG00000188779_ENSG00000245719
10849	ENSG00000259410_ENSG00000245719
10850	ENSG00000224568_ENSG00000237880
10851	ENSG00000260558_ENSG00000135720
10852	ENSG00000246777_ENSG00000135720
