sasid	chr	start	end	gene_name	transcript_biotype	exon_overlap_type	exon_overlaping_length	cpg_count	cpg_names
ENSG00000225028_ENSG00000204018	1	48231305	48462567	RP11-330M19.1_TRABD2B	lincRNA&protein_coding	INTRONIC	2173	3	CpG: 20;CpG: 36;CpG: 90
ENSG00000267411_ENSG00000267249	18	12658706	12725739	RP11-973H7.2_RP11-973H7.3	processed_transcript&sense_intronic	INTRONIC	721	2	CpG: 105;CpG: 173
ENSG00000196911_ENSG00000153975	6	117002347	117063029	KPNA5_ZUFSP	protein_coding&snRNA	divergent	12391	1	CpG: 56
ENSG00000253320_ENSG00000155096	8	103876032	103876965	KB-1507C5.2_AZIN1	protein_coding&protein_coding	5UTR_5UTR	207	1	CpG: 181
ENSG00000075413_ENSG00000244691	14	103851726	103970168	MARK3_RP11-600F24.2	protein_coding&processed_pseudogene	INTRONIC	644	1	CpG: 144
ENSG00000242366_ENSG00000227802	2	234526288	234681956	UGT1A8_DNAJB3	protein_coding&processed_transcript	INTRONIC	1267	2	CpG: 42;CpG: 41
ENSG00000253320_ENSG00000244052	8	103876525	103990104	KB-1507C5.2_RPL5P24	protein_coding&processed_pseudogene	INTRONIC	886	1	CpG: 181
ENSG00000100767_ENSG00000252839	14	73704202	73741348	PAPLN_U6	protein_coding&snRNA	INTRONIC	64	3	CpG: 40;CpG: 119;CpG: 58
ENSG00000253320_ENSG00000265898	8	103876525	103990104	KB-1507C5.2_AP003354.1	protein_coding&miRNA	INTRONIC	109	1	CpG: 181
ENSG00000204070_ENSG00000124145	20	43990574	44005438	SYS1_SDC4	protein_coding&snRNA	divergent	13511	1	CpG: 69
ENSG00000249283_ENSG00000164037	4	103806202	103940896	ACTR3BP4_SLC9B1	processed_pseudogene&protein_coding	INTRONIC	1373	1	CpG: 34
ENSG00000143786_ENSG00000233384	1	224803992	224928251	CNIH3_RP11-100E13.1	protein_coding&snRNA	divergent	71	1	CpG: 159
ENSG00000198382_ENSG00000254915	11	75526209	75854239	UVRAG_RP11-263C24.3	protein_coding&processed_pseudogene	INTRONIC	308	1	CpG: 53
ENSG00000198382_ENSG00000255255	11	75526209	75854239	UVRAG_PPP1R1AP1	protein_coding&processed_pseudogene	INTRONIC	426	1	CpG: 53
ENSG00000253263_ENSG00000155096	8	103838582	103906092	KB-1507C5.3_AZIN1	sense_intronic&protein_coding	INTRONIC	1734	1	CpG: 181
ENSG00000223461_ENSG00000070413	22	19023792	19112016	AC004471.9_DGCR2	antisense&protein_coding	INTRONIC	927	1	CpG: 117
ENSG00000212382_ENSG00000169181	16	27798847	28074830	U6_GSG1L	snRNA&protein_coding	INTRONIC	107	1	CpG: 145
ENSG00000169891_ENSG00000214322	X	16964811	17171395	REPS2_CBX1P2	protein_coding&processed_pseudogene	INTRONIC	459	1	CpG: 68
ENSG00000139668_ENSG00000226830	13	52158641	52334135	WDFY2_WDFY2-AS1	protein_coding&antisense	INTRONIC	2311	1	CpG: 110
ENSG00000163798_ENSG00000119760	2	27886193	27887444	SLC4A1AP_SUPT7L	protein_coding&protein_coding	5UTR_5UTR	154	1	CpG: 78
ENSG00000226447_ENSG00000175395	10	38265750	38281395	RP11-393J16.4_ZNF25	protein_coding&snRNA	divergent	190	1	CpG: 58
ENSG00000249870_ENSG00000008294	17	49039532	49198226	RP11-481C4.1_SPAG9	antisense&protein_coding	INTRONIC	42949	1	CpG: 82
ENSG00000241438_ENSG00000174579	3	135867761	135916083	TDGF1P6_MSL2	processed_pseudogene&protein_coding	INTRONIC	449	1	CpG: 195
ENSG00000264031_ENSG00000167549	17	27887562	28034108	RP11-68I3.2_CORO6	antisense&protein_coding	INTRONIC	8153	8	CpG: 24;CpG: 200;CpG: 77;CpG: 61;CpG: 88;CpG: 150;CpG: 84;CpG: 250
ENSG00000228372_ENSG00000196972	X	134250681	134257880	RP11-85L21.4_LINC00087	protein_coding&snRNA	divergent	18018	1	CpG: 55
ENSG00000157766_ENSG00000259676	15	89346671	89418585	ACAN_RP11-343B18.2	protein_coding&snRNA	divergent	4707	1	CpG: 97
ENSG00000242366_ENSG00000233445	2	234526288	234681956	UGT1A8_RPL17P11	protein_coding&processed_pseudogene	INTRONIC	545	2	CpG: 42;CpG: 41
ENSG00000264031_ENSG00000222858	17	27887562	28034108	RP11-68I3.2_U6	antisense&snRNA	INTRONIC	93	8	CpG: 24;CpG: 200;CpG: 77;CpG: 61;CpG: 88;CpG: 150;CpG: 84;CpG: 250
ENSG00000264031_ENSG00000264647	17	27887562	28034108	RP11-68I3.2_RP11-68I3.7	antisense&antisense	INTRONIC	540	8	CpG: 24;CpG: 200;CpG: 77;CpG: 61;CpG: 88;CpG: 150;CpG: 84;CpG: 250
ENSG00000182575_ENSG00000249906	17	47653217	47659652	NXPH3_RP5-1029K10.2	protein_coding&snRNA	divergent	1792	2	CpG: 23;CpG: 104
ENSG00000132478_ENSG00000132475	17	73772512	73821886	UNK_H3F3B	protein_coding&protein_coding	INTRONIC	888	2	CpG: 50;CpG: 134
ENSG00000160310_ENSG00000230982	21	48055076	48085036	PRMT2_DSTNP1	protein_coding&processed_pseudogene	INTRONIC	466	3	CpG: 88;CpG: 55;CpG: 24
ENSG00000183066_ENSG00000224883	22	42394789	42454460	WBP2NL_CTA-250D10.19	protein_coding&snRNA	divergent	16569	1	CpG: 68
ENSG00000148339_ENSG00000230848	9	130830477	130871524	SLC25A25_RP11-379C10.1	protein_coding&snRNA	divergent	10837	1	CpG: 121
ENSG00000154914_ENSG00000265349	17	9548012	9548659	USP43_RP11-55L4.2	protein_coding&antisense	5UTR_5UTR	91	1	CpG: 120
ENSG00000258851_ENSG00000166170	14	104019755	104029168	RP11-894P9.2_BAG5	sense_overlapping&protein_coding	INTRONIC	5335	1	CpG: 153
ENSG00000259138_ENSG00000170348	14	75593853	75643334	RP11-950C14.7_TMED10	antisense&protein_coding	INTRONIC	5462	2	CpG: 47;CpG: 75
ENSG00000239069_ENSG00000160828	7	74311933	74312037	Y_RNA_AC004166.7	protein_coding&snRNA	divergent	5203	1	CpG: 86
ENSG00000256053_ENSG00000264904	14	104029296	104073860	APOPT1_AL139300.1	protein_coding&miRNA	INTRONIC	93	1	CpG: 153
ENSG00000162624_ENSG00000224149	1	75595656	75597638	LHX8_RP11-510C10.3	protein_coding&antisense	EXON_3UTR	508	2	CpG: 19;CpG: 28
ENSG00000005955_ENSG00000236002	17	34900734	34946278	GGNBP2_CTB-75G16.1	protein_coding&processed_pseudogene	INTRONIC	865	1	CpG: 110
ENSG00000162624_ENSG00000224127	1	75593512	75627218	LHX8_RP11-510C10.2	protein_coding&antisense	INTRONIC	4626	4	CpG: 19;CpG: 81;CpG: 28;CpG: 55
ENSG00000265382_ENSG00000153814	7	27870189	28220362	Metazoa_SRP_JAZF1	misc_RNA&protein_coding	INTRONIC	293	2	CpG: 37;CpG: 44
ENSG00000256500_ENSG00000264904	14	104029296	104152261	RP11-73M18.2_AL139300.1	protein_coding&miRNA	INTRONIC	93	2	CpG: 153;CpG: 144
ENSG00000125430_ENSG00000262786	17	14204397	14252721	HS3ST3B1_RP11-214O1.1	protein_coding&snRNA	divergent	3481	4	CpG: 275;CpG: 33;CpG: 50;CpG: 48
ENSG00000155097_ENSG00000254236	8	104033327	104033656	ATP6V1C1_KB-1639H6.2	protein_coding&antisense	5UTR_5UTR	40	1	CpG: 39
ENSG00000139687_ENSG00000238086	13	48877908	49056122	RB1_PPP1R26P1	protein_coding&processed_pseudogene	INTRONIC	3614	3	CpG: 106;CpG: 42;CpG: 85
ENSG00000173960_ENSG00000119778	2	24150179	24227779	UBXN2A_ATAD2B	protein_coding&snRNA	divergent	196	1	CpG: 122
ENSG00000222635_ENSG00000079387	12	48436678	48500091	U6_SENP1	snRNA&protein_coding	INTRONIC	111	1	CpG: 65
ENSG00000121064_ENSG00000121058	17	55055463	55084129	SCPEP1_COIL	protein_coding&snRNA	divergent	17049	2	CpG: 21;CpG: 49
ENSG00000224458_ENSG00000230052	7	63560680	63580922	GUSBP6_MTND3P2	unprocessed_pseudogene&unprocessed_pseudogene	INTRONIC	343	1	CpG: 63
ENSG00000179157_ENSG00000171467	6	43299510	43337181	RP11-480N24.6_ZNF318	processed_pseudogene&protein_coding	INTRONIC	742	1	CpG: 141
ENSG00000224669_ENSG00000213642	7	64043108	64043585	RP11-561N12.1_RP11-561N12.5	protein_coding&snRNA	divergent	12294	1	CpG: 100
ENSG00000249471_ENSG00000131849	19	58962968	58969199	ZNF324B_ZNF132	protein_coding&snRNA	divergent	11380	2	CpG: 63;CpG: 81
ENSG00000207024_ENSG00000002330	11	64063506	64063610	Y_RNA_BAD	protein_coding&snRNA	divergent	11366	3	CpG: 106;CpG: 19;CpG: 148
ENSG00000206597_ENSG00000162194	11	62430284	62439727	SNORA57_C11orf48	snoRNA&protein_coding	INTRONIC	150	2	CpG: 63;CpG: 94
ENSG00000163788_ENSG00000160746	3	43328001	43733086	SNRK_ANO10	protein_coding&protein_coding	INTRONIC	69907	5	CpG: 18;CpG: 127;CpG: 23;CpG: 61;CpG: 34
ENSG00000226558_ENSG00000171467	6	43299510	43337181	RP11-213N20.1_ZNF318	processed_pseudogene&protein_coding	INTRONIC	76	1	CpG: 141
ENSG00000260744_ENSG00000129636	16	47188295	47498060	RP11-329J18.3_ITFG1	antisense&protein_coding	INTRONIC	6120	1	CpG: 58
ENSG00000128923_ENSG00000245975	15	59063510	59154099	FAM63B_RP11-30K9.6	protein_coding&snRNA	divergent	338	1	CpG: 87
ENSG00000008226_ENSG00000187091	3	38080693	38165040	DLEC1_PLCD1	protein_coding&snRNA	divergent	9441	2	CpG: 111;CpG: 59
ENSG00000257069_ENSG00000002330	11	64059191	64072241	RP11-783K16.10_BAD	protein_coding&snRNA	divergent	7051	3	CpG: 106;CpG: 19;CpG: 148
ENSG00000223849_ENSG00000158169	9	97861333	98079991	RP11-80I15.1_FANCC	processed_pseudogene&protein_coding	INTRONIC	349	3	CpG: 26;CpG: 25;CpG: 100
ENSG00000234946_ENSG00000119778	2	24166713	24167221	AC066692.5_ATAD2B	protein_coding&snRNA	divergent	16730	2	CpG: 122;CpG: 77
ENSG00000243295_ENSG00000163689	3	59050873	59105235	CTD-2185K10.1_C3orf67	protein_coding&snRNA	divergent	15064	1	CpG: 57
ENSG00000182450_ENSG00000002330	11	64058794	64067503	KCNK4_BAD	protein_coding&snRNA	divergent	6654	2	CpG: 106;CpG: 19
ENSG00000159140_ENSG00000159131	21	34914890	34915475	SON_GART	protein_coding&protein_coding	5UTR_5UTR	226	1	CpG: 124
ENSG00000209645_ENSG00000130812	19	10218324	10218411	SNORD105_ANGPTL6	protein_coding&snRNA	divergent	4853	1	CpG: 62
ENSG00000260339_ENSG00000260729	15	72668451	72671129	HEXA-AS1_RP11-106M3.2	protein_coding&snRNA	divergent	130	1	CpG: 57
ENSG00000257443_ENSG00000139263	12	59314417	59458019	RP11-150C16.1_LRIG3	protein_coding&snRNA	divergent	115	1	CpG: 110
ENSG00000063176_ENSG00000063177	19	49122395	49122800	SPHK2_RPL18	protein_coding&protein_coding	5UTR_5UTR	247	1	CpG: 67
ENSG00000227450_ENSG00000056661	17	36905610	36906969	CTB-58E17.5_PCGF2	protein_coding&protein_coding	SINGLE_EXON_EXON	457	1	CpG: 210
ENSG00000153015_ENSG00000153006	5	64064754	64314418	CWC27_SREK1IP1	protein_coding&snRNA	divergent	243	1	CpG: 25
ENSG00000119689_ENSG00000119608	14	75348593	75370448	DLST_PROX2	protein_coding&snRNA	divergent	18057	1	CpG: 60
ENSG00000256223_ENSG00000214029	12	133707158	133736051	ZNF10_ZNF891	protein_coding&snRNA	divergent	100	1	CpG: 117
ENSG00000242515_ENSG00000233445	2	234545097	234681951	UGT1A10_RPL17P11	protein_coding&processed_pseudogene	INTRONIC	545	2	CpG: 42;CpG: 41
ENSG00000169764_ENSG00000143951	2	64068071	64118696	UGP2_WDPCP	protein_coding&snRNA	divergent	13095	1	CpG: 87
ENSG00000234807_ENSG00000177606	1	59250829	59366668	RP4-794H19.2_JUN	protein_coding&snRNA	divergent	1045	1	CpG: 295
ENSG00000052841_ENSG00000252355	11	43380479	43516483	TTC17_7SK	protein_coding&misc_RNA	INTRONIC	267	1	CpG: 71
ENSG00000258972_ENSG00000258603	14	74083409	74100644	NDUFB8P1_RP3-414A15.10	processed_pseudogene&antisense	INTRONIC	546	1	CpG: 77
ENSG00000255355_ENSG00000166889	11	59436782	59443514	AP000640.2_PATL1	protein_coding&snRNA	divergent	330	1	CpG: 89
ENSG00000267231_ENSG00000161091	19	3538256	3574288	AC005786.5_MFSD12	lincRNA&protein_coding	INTRONIC	473	4	CpG: 33;CpG: 173;CpG: 20;CpG: 133
ENSG00000120664_ENSG00000133104	13	36920448	36920646	SPG20OS_SPG20	protein_coding&protein_coding	5UTR_5UTR	78	1	CpG: 121
ENSG00000237015_ENSG00000100263	22	29655838	29664198	CTA-984G1.5_RHBDD3	antisense&protein_coding	INTRONIC	1150	1	CpG: 116
ENSG00000264888_ENSG00000088298	20	33703157	33865928	AL121753.1_EDEM2	miRNA&protein_coding	INTRONIC	102	5	CpG: 39;CpG: 54;CpG: 21;CpG: 30;CpG: 53
ENSG00000267395_ENSG00000177045	19	46274237	46275762	AC074212.6_SIX5	protein_coding&snRNA	divergent	2097	1	CpG: 374
ENSG00000123965_ENSG00000160828	7	74306891	74366314	PMS2P5_AC004166.7	protein_coding&snRNA	divergent	161	1	CpG: 86
ENSG00000137842_ENSG00000166947	15	43398420	43513481	TMEM62_EPB42	protein_coding&protein_coding	INTRONIC	61869	2	CpG: 49;CpG: 22
ENSG00000074696_ENSG00000207449	15	65822753	65870687	PTPLAD1_RNU6-19	protein_coding&snRNA	INTRONIC	108	1	CpG: 94
ENSG00000157470_ENSG00000259735	15	59664889	59815748	FAM81A_RP11-356M20.3	protein_coding&snRNA	divergent	12802	1	CpG: 141
ENSG00000250850_ENSG00000196092	9	37002642	37002841	RP11-297B17.3_PAX5	antisense&protein_coding	5UTR_EXON	81	1	CpG: 55
ENSG00000258682_ENSG00000139971	14	58466450	58764857	CTD-2002H8.2_C14orf37	processed_transcript&protein_coding	INTRONIC	5021	4	CpG: 95;CpG: 34;CpG: 43;CpG: 54
ENSG00000196935_ENSG00000265796	12	64238070	64541613	SRGAP1_AC084357.1	protein_coding&snRNA	divergent	13468	1	CpG: 108
ENSG00000116032_ENSG00000182087	19	1009169	1010894	GRIN3B_C19orf6	protein_coding&protein_coding	3UTR_3UTR	86	1	CpG: 350
ENSG00000252749_ENSG00000126821	14	64203159	64203223	U7_SGPP1	protein_coding&snRNA	divergent	8403	1	CpG: 94
ENSG00000184575_ENSG00000185306	12	64798127	64844907	XPOT_C12orf56	protein_coding&snRNA	divergent	13657	2	CpG: 73;CpG: 100
ENSG00000240163_ENSG00000182718	15	60639330	60695082	RP11-745A24.1_ANXA2	processed_pseudogene&protein_coding	INTRONIC	313	2	CpG: 65;CpG: 19
ENSG00000171453_ENSG00000137207	6	43477437	43497323	POLR1C_YIPF3	protein_coding&protein_coding	INTRONIC	5165	2	CpG: 34;CpG: 121
ENSG00000267543_ENSG00000161544	17	74523435	74547257	RP11-666A8.7_CYGB	sense_intronic&protein_coding	INTRONIC	877	1	CpG: 131
ENSG00000224458_ENSG00000248315	7	63560680	63580922	GUSBP6_RP11-3N2.11	unprocessed_pseudogene&unprocessed_pseudogene	INTRONIC	286	1	CpG: 63
ENSG00000241269_ENSG00000182095	7	5346418	5465045	AC093620.5_TNRC18	antisense&protein_coding	INTRONIC	942	13	CpG: 33;CpG: 82;CpG: 185;CpG: 27;CpG: 29;CpG: 35;CpG: 45;CpG: 756;CpG: 20;CpG: 29;CpG: 51;CpG: 22;CpG: 40
ENSG00000267344_ENSG00000159314	17	43474279	43474600	CTB-39G8.3_ARHGAP27	antisense&protein_coding	5UTR_EXON	94	1	CpG: 141
ENSG00000171453_ENSG00000204052	6	43477249	43478424	POLR1C_LRRC73	protein_coding&protein_coding	5UTR_5UTR	108	1	CpG: 121
ENSG00000186260_ENSG00000262529	16	14165175	14360629	MKL2_CTA-276F8.2	protein_coding&antisense	INTRONIC	8459	1	CpG: 72
ENSG00000171453_ENSG00000124571	6	43477437	43543812	POLR1C_XPO5	protein_coding&protein_coding	INTRONIC	7253	3	CpG: 34;CpG: 121;CpG: 94
ENSG00000055957_ENSG00000114904	3	52811600	52826078	ITIH1_NEK4	protein_coding&snRNA	divergent	6636	1	CpG: 61
ENSG00000204922_ENSG00000162194	11	62438753	62439337	C11orf83_C11orf48	protein_coding&protein_coding	EXON_5UTR	172	1	CpG: 63
ENSG00000122873_ENSG00000151151	10	60028815	60049346	CISD1_IPMK	protein_coding&snRNA	divergent	1122	1	CpG: 172
ENSG00000139579_ENSG00000181852	12	56615796	56623638	NABP2_RNF41	protein_coding&snRNA	divergent	80	1	CpG: 23
ENSG00000118482_ENSG00000213309	6	64345722	64489229	PHF3_RPL9P18	protein_coding&snRNA	divergent	19457	1	CpG: 133
ENSG00000261379_ENSG00000169047	2	227668749	227669777	RP11-395N3.1_IRS1	protein_coding&snRNA	divergent	4275	1	CpG: 248
ENSG00000239033_ENSG00000170456	12	31535154	31744031	snoU13_DENND5B	snoRNA&protein_coding	INTRONIC	105	1	CpG: 185
ENSG00000251811_ENSG00000160746	3	43396348	43733086	Y_RNA_ANO10	misc_RNA&protein_coding	INTRONIC	121	4	CpG: 18;CpG: 127;CpG: 23;CpG: 34
ENSG00000249492_ENSG00000249855	5	43484171	43509458	RP11-159F24.3_EEF1A1P19	antisense&processed_pseudogene	INTRONIC	1383	1	CpG: 88
ENSG00000134444_ENSG00000197563	18	59854488	59974355	KIAA1468_PIGN	protein_coding&snRNA	divergent	138	1	CpG: 96
ENSG00000221066_ENSG00000103051	16	70571905	70572001	SNORD111_COG4	protein_coding&snRNA	divergent	14438	1	CpG: 30
ENSG00000259657_ENSG00000227161	15	59968953	59969520	RP11-361D15.1_AC092755.4	protein_coding&snRNA	divergent	4453	1	CpG: 21
ENSG00000248769_ENSG00000253203	5	68790037	69006341	RP11-974F13.5_GUSBP3	unprocessed_pseudogene&transcribed_unprocessed_pseudogene	INTRONIC	1088	1	CpG: 39
ENSG00000179698_ENSG00000179526	8	145162918	145163098	KIAA1875_SHARPIN	protein_coding&protein_coding	EXON_5UTR	67	1	CpG: 216
ENSG00000119862_ENSG00000223935	2	64681610	64688515	LGALSL_AC008074.3	protein_coding&snRNA	divergent	679	1	CpG: 116
ENSG00000028528_ENSG00000166797	15	64386319	64438289	SNX1_FAM96A	protein_coding&snRNA	divergent	103	1	CpG: 31
ENSG00000227677_ENSG00000160271	9	135973104	136039301	RP11-326L24.7_RALGDS	antisense&protein_coding	INTRONIC	1307	4	CpG: 102;CpG: 90;CpG: 105;CpG: 41
ENSG00000248554_ENSG00000172244	5	43486800	43521913	RP11-159F24.6_C5orf34	antisense&protein_coding	INTRONIC	4089	1	CpG: 17
ENSG00000252218_ENSG00000124571	6	43490069	43543812	SCARNA15_XPO5	snoRNA&protein_coding	INTRONIC	128	1	CpG: 94
ENSG00000113522_ENSG00000113525	5	131877133	131980313	RAD50_IL5	protein_coding&protein_coding	INTRONIC	821	1	CpG: 43
ENSG00000167912_ENSG00000198846	8	60031774	60033905	RP11-25K19.1_TOX	protein_coding&snRNA	divergent	8	1	CpG: 147
ENSG00000261536_ENSG00000261599	16	33152168	33155115	FAM108A10P_HERC2P8	protein_coding&snRNA	divergent	11758	1	CpG: 58
ENSG00000239985_ENSG00000201165	7	64498747	64498943	RP11-460N20.3_U6	protein_coding&snRNA	divergent	15060	1	CpG: 28
ENSG00000170734_ENSG00000203362	6	43543884	43586701	POLH_RP3-337H4.8	protein_coding&antisense	INTRONIC	3134	2	CpG: 94;CpG: 46
ENSG00000224271_ENSG00000232897	22	48027420	48251349	RP11-191L9.4_RP11-191L9.5	processed_transcript&processed_pseudogene	INTRONIC	1115	1	CpG: 19
ENSG00000072401_ENSG00000261076	10	60094732	60129403	UBE2D1_RP11-179B15.6	protein_coding&snRNA	divergent	7943	1	CpG: 65
ENSG00000228629_ENSG00000254004	19	37019118	37019562	AC092295.4_ZNF260	antisense&protein_coding	5UTR_5UTR	165	1	CpG: 66
ENSG00000164182_ENSG00000049167	5	60240953	60448853	NDUFAF2_ERCC8	protein_coding&snRNA	divergent	54	1	CpG: 56
ENSG00000200688_ENSG00000111300	12	112464497	112546826	Y_RNA_NAA25	misc_RNA&protein_coding	INTRONIC	107	1	CpG: 56
ENSG00000225414_ENSG00000229064	7	64721412	64721774	RP11-746P2.1_RP11-746P2.5	protein_coding&snRNA	divergent	13291	1	CpG: 57
ENSG00000260884_ENSG00000261404	16	74347232	74349532	AC009120.5_AC009120.4	protein_coding&snRNA	divergent	16573	1	CpG: 74
ENSG00000112992_ENSG00000248092	5	43602877	43603396	NNT_RP11-159F24.1	protein_coding&processed_transcript	5UTR_5UTR	51	1	CpG: 67
ENSG00000257052_ENSG00000110107	11	60674258	60677214	RP11-881M11.2_PRPF19	protein_coding&snRNA	divergent	199	1	CpG: 67
ENSG00000087365_ENSG00000255038	11	65819799	65837090	SF3B2_RP11-1167A19.2	protein_coding&protein_coding	INTRONIC	2033	1	CpG: 86
ENSG00000234264_ENSG00000024526	1	68939832	69004310	RP4-694A7.4_DEPDC1	processed_transcript&protein_coding	INTRONIC	547	1	CpG: 70
ENSG00000101199_ENSG00000101198	20	61904134	61921142	ARFGAP1_NKAIN4	protein_coding&snRNA	divergent	89	1	CpG: 96
ENSG00000119844_ENSG00000260101	2	64751462	64820139	AFTPH_RP11-568N6.1	protein_coding&snRNA	divergent	236	1	CpG: 91
ENSG00000166840_ENSG00000255523	11	58684485	58811000	GLYATL1_RP11-780O24.2	protein_coding&antisense	INTRONIC	1062	1	CpG: 19
ENSG00000240057_ENSG00000243795	3	112738376	112902148	RP11-572M11.4_RP11-572M11.3	antisense&lincRNA	INTRONIC	25471	1	CpG: 48
ENSG00000237214_ENSG00000266175	22	41460053	41460640	RP11-12M9.3_AL080243.1	protein_coding&snRNA	divergent	3349	1	CpG: 20
ENSG00000196436_ENSG00000214331	16	74411153	74425978	NPIPL2_RP11-252A24.2	protein_coding&snRNA	divergent	16397	1	CpG: 110
ENSG00000112992_ENSG00000224993	5	43602792	43707507	NNT_CTD-2210P15.1	protein_coding&retrotransposed	INTRONIC	469	1	CpG: 67
ENSG00000100714_ENSG00000258809	14	64854746	64926725	MTHFD1_CTD-2555O16.1	protein_coding&snRNA	divergent	8711	1	CpG: 69
ENSG00000110435_ENSG00000149089	11	34937674	34938033	PDHX_APIP	protein_coding&protein_coding	5UTR_5UTR	125	1	CpG: 92
ENSG00000255173_ENSG00000254501	11	64884626	64884930	AP003068.12_AP003068.9	protein_coding&snRNA	divergent	5460	2	CpG: 142;CpG: 118
ENSG00000113593_ENSG00000123219	5	64859063	64883376	PPWD1_CENPK	protein_coding&snRNA	divergent	66	1	CpG: 43
ENSG00000214141_ENSG00000183317	1	38242339	38245090	ACTN4P2_EPHA10	protein_coding&snRNA	divergent	11535	1	CpG: 77
ENSG00000234203_ENSG00000091640	17	4876143	4877976	RP5-1050D4.2_SPAG7	protein_coding&snRNA	divergent	4977	1	CpG: 105
ENSG00000207408_ENSG00000124313	X	53353764	53353879	Y_RNA_IQSEC2	protein_coding&snRNA	divergent	3243	1	CpG: 98
ENSG00000149823_ENSG00000146670	11	64856793	64879332	VPS51_CDCA5	protein_coding&snRNA	divergent	5171	1	CpG: 61
ENSG00000163702_ENSG00000212327	3	9958755	9975305	IL17RC_U6	protein_coding&snRNA	INTRONIC	104	1	CpG: 132
ENSG00000246082_ENSG00000250608	3	131043933	131100319	NUDT16P_RP11-933H2.4	processed_transcript&antisense	INTRONIC	3226	1	CpG: 53
ENSG00000095906_ENSG00000261661	16	1828035	1843701	NUBP2_RP11-31I10.4	protein_coding&protein_coding	INTRONIC	6292	3	CpG: 30;CpG: 197;CpG: 152
ENSG00000175854_ENSG00000167110	9	131018105	131051269	SWI5_GOLGA2	protein_coding&protein_coding	INTRONIC	618	1	CpG: 91
ENSG00000156273_ENSG00000232118	21	30566389	31009660	BACH1_BACH1-AS1	protein_coding&antisense	INTRONIC	1209	1	CpG: 119
ENSG00000197980_ENSG00000240875	3	156544086	156697347	RP11-6F2.7_RP11-392A22.2	protein_coding&snRNA	divergent	9236	2	CpG: 56;CpG: 129
ENSG00000258434_ENSG00000230468	10	135483965	135488584	XX-2136C48.9_KIAA0664P5	protein_coding&snRNA	divergent	9827	1	CpG: 1534
ENSG00000106976_ENSG00000207581	9	130965655	131017527	DNM1_MIR199B	protein_coding&miRNA	INTRONIC	111	4	CpG: 114;CpG: 21;CpG: 99;CpG: 33
ENSG00000177853_ENSG00000229417	10	97889810	97965044	ZNF518A_RP11-44D15.3	processed_transcript&processed_pseudogene	INTRONIC	855	1	CpG: 73
ENSG00000260339_ENSG00000213614	15	72668451	72671129	HEXA-AS1_HEXA	antisense&protein_coding	SINGLE_EXON_EXON	147	1	CpG: 57
ENSG00000258439_ENSG00000119682	14	75120137	75179818	RP11-173A8.2_KIAA0317	processed_pseudogene&protein_coding	INTRONIC	543	1	CpG: 19
ENSG00000020181_ENSG00000104221	8	37698601	37702731	GPR124_BRF2	protein_coding&protein_coding	EXON_EXON	1630	1	CpG: 99
ENSG00000232775_ENSG00000206195	22	16150526	16193004	AP000525.10_AP000525.8	processed_transcript&processed_transcript	INTRONIC	10636	2	CpG: 37;CpG: 204
ENSG00000167113_ENSG00000167112	9	131084576	131085207	COQ4_TRUB2	protein_coding&protein_coding	5UTR_5UTR	208	1	CpG: 93
ENSG00000099940_ENSG00000241973	22	21213268	21213705	SNAP29_PI4KA	protein_coding&protein_coding	5UTR_5UTR	226	1	CpG: 106
ENSG00000262222_ENSG00000182108	16	11035040	11036878	RP11-876N24.4_DEXI	antisense&protein_coding	3UTR_EXON	564	1	CpG: 121
ENSG00000258708_ENSG00000183032	14	37641090	37643016	RP11-537P22.1_SLC25A21	protein_coding&protein_coding	SINGLE_EXON_EXON	144	1	CpG: 61
ENSG00000100330_ENSG00000227201	22	30279141	31521442	MTMR3_CNN2P1	protein_coding&processed_pseudogene	INTRONIC	919	28	CpG: 38;CpG: 41;CpG: 95;CpG: 50;CpG: 64;CpG: 19;CpG: 82;CpG: 61;CpG: 71;CpG: 81;CpG: 43;CpG: 52;CpG: 65;CpG: 45;CpG: 38;CpG: 60;CpG: 113;CpG: 54;CpG: 61;CpG: 110;CpG: 82;CpG: 61;CpG: 84;CpG: 41;CpG: 28;CpG: 91;CpG: 58;CpG: 63
ENSG00000134690_ENSG00000116922	1	38158087	38175391	CDCA8_C1orf109	protein_coding&snRNA	divergent	174	1	CpG: 105
ENSG00000241592_ENSG00000188582	3	142668003	142682178	RP11-372E1.7_PAQR9	processed_pseudogene&protein_coding	INTRONIC	173	1	CpG: 206
ENSG00000262885_ENSG00000261566	16	34257707	34258621	CTD-2144E22.11_CTD-2144E22.6	processed_pseudogene&antisense	SINGLE_EXON_EXON	6	1	CpG: 93
